Field ID,Description,Category,Unnamed: 3
26915,Volume of rostralmiddlefrontal (right hemisphere),Freesurfer desikan white,
27322,Volume of rostralmiddlefrontal (right hemisphere),Freesurfer DKT,
26621,Volume of subiculum-body (left hemisphere),Freesurfer subsegmentation,
26643,Volume of subiculum-body (right hemisphere),Freesurfer subsegmentation,
26623,Volume of subiculum-head (left hemisphere),Freesurfer subsegmentation,
26645,Volume of subiculum-head (right hemisphere),Freesurfer subsegmentation,
26815,Volume of superiorfrontal (left hemisphere),Freesurfer desikan white,
27230,Volume of superiorfrontal (left hemisphere),Freesurfer DKT,
26916,Volume of superiorfrontal (right hemisphere),Freesurfer desikan white,
27323,Volume of superiorfrontal (right hemisphere),Freesurfer DKT,
26816,Volume of superiorparietal (left hemisphere),Freesurfer desikan white,
27231,Volume of superiorparietal (left hemisphere),Freesurfer DKT,
26917,Volume of superiorparietal (right hemisphere),Freesurfer desikan white,
27324,Volume of superiorparietal (right hemisphere),Freesurfer DKT,
26817,Volume of superiortemporal (left hemisphere),Freesurfer desikan white,
27232,Volume of superiortemporal (left hemisphere),Freesurfer DKT,
26918,Volume of superiortemporal (right hemisphere),Freesurfer desikan white,
27325,Volume of superiortemporal (right hemisphere),Freesurfer DKT,
26818,Volume of supramarginal (left hemisphere),Freesurfer desikan white,
27233,Volume of supramarginal (left hemisphere),Freesurfer DKT,
26919,Volume of supramarginal (right hemisphere),Freesurfer desikan white,
27326,Volume of supramarginal (right hemisphere),Freesurfer DKT,
25011,Volume of thalamus (left),Subcortical volumes (FIRST),
25012,Volume of thalamus (right),Subcortical volumes (FIRST),
26820,Volume of transversetemporal (left hemisphere),Freesurfer desikan white,
27234,Volume of transversetemporal (left hemisphere),Freesurfer DKT,
26921,Volume of transversetemporal (right hemisphere),Freesurfer desikan white,
27327,Volume of transversetemporal (right hemisphere),Freesurfer DKT,
25004,Volume of ventricular cerebrospinal fluid,T1 structural brain MRI,
25003,Volume of ventricular cerebrospinal fluid (normalised for head size),T1 structural brain MRI,
26566,Volume of vessel (left hemisphere),Freesurfer ASEG,
26597,Volume of vessel (right hemisphere),Freesurfer ASEG,
25008,Volume of white matter,T1 structural brain MRI,
25007,Volume of white matter (normalised for head size),T1 structural brain MRI,
26536,Volume-ratio of BrainSegVol-to-eTIV (whole brain),Freesurfer ASEG,
26537,Volume-ratio of MaskVol-to-eTIV (whole brain),Freesurfer ASEG,
25000,Volumetric scaling from T1 head image to standard space,T1 structural brain MRI,
48,Waist circumference,Body size measures,
26148,Water (still and sparkling),Total weight by food group yesterday,
24502,"Water percentage, buffer 1000m",Greenspace and coastal proximity,
24505,"Water percentage, buffer 300m",Greenspace and coastal proximity,
90060,Wear duration during 00:00 - 00:59,Accelerometer wear time duration,
90061,Wear duration during 01:00 - 01:59,Accelerometer wear time duration,
90062,Wear duration during 02:00 - 02:59,Accelerometer wear time duration,
90063,Wear duration during 03:00 - 03:59,Accelerometer wear time duration,
90064,Wear duration during 04:00 - 04:59,Accelerometer wear time duration,
90065,Wear duration during 05:00 - 05:59,Accelerometer wear time duration,
90066,Wear duration during 06:00 - 06:59,Accelerometer wear time duration,
90067,Wear duration during 07:00 - 07:59,Accelerometer wear time duration,
90068,Wear duration during 08:00 - 08:59,Accelerometer wear time duration,
90069,Wear duration during 09:00 - 09:59,Accelerometer wear time duration,
90070,Wear duration during 10:00 - 10:59,Accelerometer wear time duration,
90071,Wear duration during 11:00 - 11:59,Accelerometer wear time duration,
90072,Wear duration during 12:00 - 12:59,Accelerometer wear time duration,
90073,Wear duration during 13:00 - 13:59,Accelerometer wear time duration,
90074,Wear duration during 14:00 - 14:59,Accelerometer wear time duration,
90075,Wear duration during 15:00 - 15:59,Accelerometer wear time duration,
90076,Wear duration during 16:00 - 16:59,Accelerometer wear time duration,
90077,Wear duration during 17:00 - 17:59,Accelerometer wear time duration,
90078,Wear duration during 18:00 - 18:59,Accelerometer wear time duration,
90079,Wear duration during 19:00 - 19:59,Accelerometer wear time duration,
90080,Wear duration during 20:00 - 20:59,Accelerometer wear time duration,
90081,Wear duration during 21:00 - 21:59,Accelerometer wear time duration,
90082,Wear duration during 22:00 - 22:59,Accelerometer wear time duration,
90083,Wear duration during 23:00 - 23:59,Accelerometer wear time duration,
90057,Wear duration during Friday,Accelerometer wear time duration,
90053,Wear duration during Monday,Accelerometer wear time duration,
90058,Wear duration during Saturday,Accelerometer wear time duration,
90059,Wear duration during Sunday,Accelerometer wear time duration,
90056,Wear duration during Thursday,Accelerometer wear time duration,
90054,Wear duration during Tuesday,Accelerometer wear time duration,
90055,Wear duration during Wednesday,Accelerometer wear time duration,
90051,Wear duration overall,Accelerometer wear time duration,
24702,Wear time for cardiac monitor,Cardiac monitoring phase 1,#
90021,Wednesday average acceleration,Acceleration averages,
21002,Weight,Body size measures,
23098,Weight,Body composition by impedance,
3160,"Weight, manual entry",Body size measures,
22433,Weight-to-muscle ratio,Abdominal composition,
25488,Weighted-mean FA in tract acoustic radiation (left),dMRI weighted means,
25489,Weighted-mean FA in tract acoustic radiation (right),dMRI weighted means,
25490,Weighted-mean FA in tract anterior thalamic radiation (left),dMRI weighted means,
25491,Weighted-mean FA in tract anterior thalamic radiation (right),dMRI weighted means,
25492,Weighted-mean FA in tract cingulate gyrus part of cingulum (left),dMRI weighted means,
25493,Weighted-mean FA in tract cingulate gyrus part of cingulum (right),dMRI weighted means,
25496,Weighted-mean FA in tract corticospinal tract (left),dMRI weighted means,
25497,Weighted-mean FA in tract corticospinal tract (right),dMRI weighted means,
25498,Weighted-mean FA in tract forceps major,dMRI weighted means,
25499,Weighted-mean FA in tract forceps minor,dMRI weighted means,
25500,Weighted-mean FA in tract inferior fronto-occipital fasciculus (left),dMRI weighted means,
25501,Weighted-mean FA in tract inferior fronto-occipital fasciculus (right),dMRI weighted means,
25502,Weighted-mean FA in tract inferior longitudinal fasciculus (left),dMRI weighted means,
25503,Weighted-mean FA in tract inferior longitudinal fasciculus (right),dMRI weighted means,
25505,Weighted-mean FA in tract medial lemniscus (left),dMRI weighted means,
25506,Weighted-mean FA in tract medial lemniscus (right),dMRI weighted means,
25504,Weighted-mean FA in tract middle cerebellar peduncle,dMRI weighted means,
25494,Weighted-mean FA in tract parahippocampal part of cingulum (left),dMRI weighted means,
25495,Weighted-mean FA in tract parahippocampal part of cingulum (right),dMRI weighted means,
25507,Weighted-mean FA in tract posterior thalamic radiation (left),dMRI weighted means,
25508,Weighted-mean FA in tract posterior thalamic radiation (right),dMRI weighted means,
25509,Weighted-mean FA in tract superior longitudinal fasciculus (left),dMRI weighted means,
25510,Weighted-mean FA in tract superior longitudinal fasciculus (right),dMRI weighted means,
25511,Weighted-mean FA in tract superior thalamic radiation (left),dMRI weighted means,
25512,Weighted-mean FA in tract superior thalamic radiation (right),dMRI weighted means,
25513,Weighted-mean FA in tract uncinate fasciculus (left),dMRI weighted means,
25514,Weighted-mean FA in tract uncinate fasciculus (right),dMRI weighted means,
25650,Weighted-mean ICVF in tract acoustic radiation (left),dMRI weighted means,
25651,Weighted-mean ICVF in tract acoustic radiation (right),dMRI weighted means,
25652,Weighted-mean ICVF in tract anterior thalamic radiation (left),dMRI weighted means,
25653,Weighted-mean ICVF in tract anterior thalamic radiation (right),dMRI weighted means,
25654,Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left),dMRI weighted means,
25655,Weighted-mean ICVF in tract cingulate gyrus part of cingulum (right),dMRI weighted means,
25658,Weighted-mean ICVF in tract corticospinal tract (left),dMRI weighted means,
25659,Weighted-mean ICVF in tract corticospinal tract (right),dMRI weighted means,
25660,Weighted-mean ICVF in tract forceps major,dMRI weighted means,
25661,Weighted-mean ICVF in tract forceps minor,dMRI weighted means,
25662,Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (left),dMRI weighted means,
25663,Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right),dMRI weighted means,
25664,Weighted-mean ICVF in tract inferior longitudinal fasciculus (left),dMRI weighted means,
25665,Weighted-mean ICVF in tract inferior longitudinal fasciculus (right),dMRI weighted means,
25667,Weighted-mean ICVF in tract medial lemniscus (left),dMRI weighted means,
25668,Weighted-mean ICVF in tract medial lemniscus (right),dMRI weighted means,
25666,Weighted-mean ICVF in tract middle cerebellar peduncle,dMRI weighted means,
25656,Weighted-mean ICVF in tract parahippocampal part of cingulum (left),dMRI weighted means,
25657,Weighted-mean ICVF in tract parahippocampal part of cingulum (right),dMRI weighted means,
25669,Weighted-mean ICVF in tract posterior thalamic radiation (left),dMRI weighted means,
25670,Weighted-mean ICVF in tract posterior thalamic radiation (right),dMRI weighted means,
25671,Weighted-mean ICVF in tract superior longitudinal fasciculus (left),dMRI weighted means,
25672,Weighted-mean ICVF in tract superior longitudinal fasciculus (right),dMRI weighted means,
25673,Weighted-mean ICVF in tract superior thalamic radiation (left),dMRI weighted means,
25674,Weighted-mean ICVF in tract superior thalamic radiation (right),dMRI weighted means,
25675,Weighted-mean ICVF in tract uncinate fasciculus (left),dMRI weighted means,
25676,Weighted-mean ICVF in tract uncinate fasciculus (right),dMRI weighted means,
25704,Weighted-mean ISOVF in tract acoustic radiation (left),dMRI weighted means,
25705,Weighted-mean ISOVF in tract acoustic radiation (right),dMRI weighted means,
25706,Weighted-mean ISOVF in tract anterior thalamic radiation (left),dMRI weighted means,
25707,Weighted-mean ISOVF in tract anterior thalamic radiation (right),dMRI weighted means,
25708,Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left),dMRI weighted means,
25709,Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right),dMRI weighted means,
25712,Weighted-mean ISOVF in tract corticospinal tract (left),dMRI weighted means,
25713,Weighted-mean ISOVF in tract corticospinal tract (right),dMRI weighted means,
25714,Weighted-mean ISOVF in tract forceps major,dMRI weighted means,
25715,Weighted-mean ISOVF in tract forceps minor,dMRI weighted means,
25716,Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),dMRI weighted means,
25717,Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),dMRI weighted means,
25718,Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),dMRI weighted means,
25719,Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),dMRI weighted means,
25721,Weighted-mean ISOVF in tract medial lemniscus (left),dMRI weighted means,
25722,Weighted-mean ISOVF in tract medial lemniscus (right),dMRI weighted means,
25720,Weighted-mean ISOVF in tract middle cerebellar peduncle,dMRI weighted means,
25710,Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),dMRI weighted means,
25711,Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),dMRI weighted means,
25723,Weighted-mean ISOVF in tract posterior thalamic radiation (left),dMRI weighted means,
25724,Weighted-mean ISOVF in tract posterior thalamic radiation (right),dMRI weighted means,
25725,Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),dMRI weighted means,
25726,Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),dMRI weighted means,
25727,Weighted-mean ISOVF in tract superior thalamic radiation (left),dMRI weighted means,
25728,Weighted-mean ISOVF in tract superior thalamic radiation (right),dMRI weighted means,
25729,Weighted-mean ISOVF in tract uncinate fasciculus (left),dMRI weighted means,
25730,Weighted-mean ISOVF in tract uncinate fasciculus (right),dMRI weighted means,
25569,Weighted-mean L1 in tract acoustic radiation (left),dMRI weighted means,
25570,Weighted-mean L1 in tract acoustic radiation (right),dMRI weighted means,
25571,Weighted-mean L1 in tract anterior thalamic radiation (left),dMRI weighted means,
25572,Weighted-mean L1 in tract anterior thalamic radiation (right),dMRI weighted means,
25573,Weighted-mean L1 in tract cingulate gyrus part of cingulum (left),dMRI weighted means,
25574,Weighted-mean L1 in tract cingulate gyrus part of cingulum (right),dMRI weighted means,
25577,Weighted-mean L1 in tract corticospinal tract (left),dMRI weighted means,
25578,Weighted-mean L1 in tract corticospinal tract (right),dMRI weighted means,
25579,Weighted-mean L1 in tract forceps major,dMRI weighted means,
25580,Weighted-mean L1 in tract forceps minor,dMRI weighted means,
25581,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left),dMRI weighted means,
25582,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right),dMRI weighted means,
25583,Weighted-mean L1 in tract inferior longitudinal fasciculus (left),dMRI weighted means,
25584,Weighted-mean L1 in tract inferior longitudinal fasciculus (right),dMRI weighted means,
25586,Weighted-mean L1 in tract medial lemniscus (left),dMRI weighted means,
25587,Weighted-mean L1 in tract medial lemniscus (right),dMRI weighted means,
25585,Weighted-mean L1 in tract middle cerebellar peduncle,dMRI weighted means,
25575,Weighted-mean L1 in tract parahippocampal part of cingulum (left),dMRI weighted means,
25576,Weighted-mean L1 in tract parahippocampal part of cingulum (right),dMRI weighted means,
25588,Weighted-mean L1 in tract posterior thalamic radiation (left),dMRI weighted means,
